TIME ,SF  ,PUSHOVER LABEL ,PUSHOVER LAMBDA ,PUSHOVER U-CTRL ,ARC LENGTH STEP ,ARC LENGTH U-NORM ,ARC LENGTH LOAD FACTOR ,NR     ,X        ,Y         ,Displacement-X ,Displacement-Y ,Rotation-Z ,Pore pressure- ,Total head- ,Residual Force-X ,Residual Force-Y ,Residual Heat flux-Z ,Solid-Velocity-X ,Solid-Velocity-Y ,Solid-Acceleration-X ,Solid-Acceleration-Y ,Unnamed: 23 ,PUSHOVER LABEL         ,PUSHOVER LAMBDA ,PUSHOVER U-CTRL ,ARC LENGTH STEP ,ARC LENGTH U-NORM ,ARC LENGTH LOAD FACTOR ,ELEM. ,GP  ,X                    ,Y                  ,Z   ,Eff.Stress-XX       ,Eff.Stress-YY       ,Eff.Stress-XY           ,Eff.Stress-ZZ       ,Eff.Stress-XZ ,Eff.Stress-YZ ,Eff.Stress-11       ,Eff.Stress-22       ,Eff.Stress-33       ,Eff.Stress-I1       ,Eff.Stress-J2^1/2    ,Eff.Stress-p        ,Eff.Stress-q         ,Tot.Stress-XX         ,Tot.Stress-YY       ,Tot.Stress-XY           ,Tot.Stress-ZZ       ,Tot.Stress-XZ ,Tot.Stress-YZ ,Tot.Stress-11        ,Tot.Stress-22       ,Tot.Stress-33       ,Tot.Stress-I1       ,Tot.Stress-J2^1/2    ,Tot.Stress-p         ,Tot.Stress-q         ,Strain-XX               ,Strain-YY               ,Strain-XY               ,Strain-ZZ ,Strain-XZ ,Strain-YZ ,Strain-11               ,Strain-22               ,Strain-33 ,Strain-I1               ,Strain-J2^1/2          ,Stress level         ,Saturation              ,Fluid velocity-X        ,Fluid velocity-Y        ,Fluid velocity-Z       ,Fluid velocity-ABS     ,Pc  ,Pore pressure         ,alpha*(S*pF+<dpF_undr>) ,Temperature ,Unnamed: 60 ,TIME
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 124.0 ,105.7692 ,-6.794872 ,           0.0 ,           0.0 ,       0.0 ,97.63          ,-16.55787   ,-0.0044204       ,0.0001120008     ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,2.0259624106555894     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 281.55414838738443  ,1.0                ,0.0 ,-65.96114044576896  ,-126.98315402516162 ,-0.05048861723075632    ,-64.03687587356275  ,          0.0 ,          0.0 ,-65.96026299374105  ,-126.98399625073317 ,-64.03687587356275  ,-256.98113373432807 , 35.8024370920197    , 85.6603817419124   , 62.01164103137208   ,-60.96765927983318    ,-121.98964322655019 ,-0.05048861723075632    ,-59.04339977253301  ,          0.0 ,          0.0 ,-60.96678689271129   ,-121.99053480306145 ,-59.04339977253301  ,-242.00075198755397 , 35.8024370920197    , 80.66690564088266   , 62.01164103137208   ,-1.6832298431543806e-06 ,-3.521496966274783e-07  ,-6.420695266567773e-07  ,      0.0 ,      0.0 ,      0.0 ,-2.787669576077003e-07  ,-1.7566122276307368e-06 ,      0.0 ,-2.035379590430919e-06  ,9.440539121924702e-07  ,0.05104922443342889  ,-4.6678961851241066e-05 ,-5.115245876033323e-05  ,0.0                     ,7.00028094730172e-05   ,97.88462750782965      ,0.0 ,0.0                   ,0.0                     ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 125.0 ,103.8462 ,-6.974359 ,           0.0 ,           0.0 ,       0.0 ,102.574        ,-17.23175   ,-0.004011814     ,9.504982e-05     ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,0.533281079752134      ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 277.8381175396409   ,1.0                ,0.0 ,-67.40330744245358  ,-129.94220212404844 ,-0.09597360017639736    ,-65.46483837422775  ,          0.0 ,          0.0 ,-67.40281512580506  ,-129.94261619437816 ,-65.46483837422775  ,-262.8102898578512  , 36.6815333373782    , 87.60345344939063  , 63.53427601903873   ,-62.40976771983489    ,-124.94864274017087 ,-0.09597360017639736    ,-60.47129348619204  ,          0.0 ,          0.0 ,-62.40927023776936   ,-124.94915513656272 ,-60.47129348619204  ,-247.8297091953117  , 36.6815333373782    , 82.6098930651039    , 63.53427601903873   ,2.479318208427727e-07   ,-2.826787791770442e-08  ,7.496330646262231e-07   ,      0.0 ,      0.0 ,      0.0 ,5.105647975166867e-07   ,-2.9090088558412056e-07 ,      0.0 ,2.1966391193256622e-07  ,4.057368345188749e-07  ,0.2820138169617257   ,0.02812487029842868     ,-4.193346952505194e-05  ,-3.138270282618609e-05  ,2.3905532096579436e-05 ,51.86506917821134      ,0.0 ,47.333464064228465    ,2.578872666314707       ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 126.0 ,101.9231 ,-7.153846 ,           0.0 ,           0.0 ,       0.0 ,105.4161       ,-17.69546   ,-0.003555547     ,-3.044225e-05    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,1.9980907225115363     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 273.7325186198563   ,1.0                ,0.0 ,-69.14829778231585  ,-132.80440949289147 ,-0.22018010775669278    ,-67.0111229415691   ,          0.0 ,          0.0 ,-69.1471613881446   ,-132.80556250040968 ,-67.0111229415691   ,-268.96385268155984 , 37.388011148167095  , 89.65463200364485  , 64.75793811393693   ,-64.15523995139002    ,-127.81134259571108 ,-0.22018010775669278    ,-62.018059833195366 ,          0.0 ,          0.0 ,-64.154103538126     ,-127.81250115218717 ,-62.018059833195366 ,-253.9846628970067  , 37.388011148167095  , 84.66154780457231   , 64.75793811393693   ,2.630134736260884e-06   ,-6.916821191322275e-07  ,4.009217689538244e-06   ,      0.0 ,      0.0 ,      0.0 ,3.5806366206138883e-06  ,-1.6421840035997885e-06 ,      0.0 ,1.9384525644305486e-06  ,2.671820066544705e-06  ,0.0534673102960201   ,5.558162284691103e-05   ,-4.393671309736635e-05  ,-1.1599893661538917e-07 ,6.568485570092627e-05  ,94.95502498594355      ,0.0 ,0.17495725362417772   ,0.009532209147689728    ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 127.0 ,100.0    ,-7.333333 ,           0.0 ,           0.0 ,       0.0 ,106.7261       ,-18.00594   ,-0.005256995     ,-0.0001019023    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,2.222937011213849      ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 197.63200694395084  ,1.0                ,0.0 ,-71.8788482896473   ,-135.82567116900583 ,-0.5929750945143687     ,-68.79061793401952  ,          0.0 ,          0.0 ,-71.87299030213353  ,-135.83152728947064 ,-68.79061793401952  ,-276.4951123478629  , 37.849327269039925  , 92.1650626082639   , 65.5569578111528    ,-66.88525107500674    ,-130.83206576152713 ,-0.5929750945143687     ,-63.79701611659907  ,          0.0 ,          0.0 ,-66.87939085812286   ,-130.83794561608988 ,-63.79701611659907  ,-261.5143369055123  , 37.849327269039925  , 87.17144589998418   , 65.5569578111528    ,2.829541248943363e-06   ,-1.0486716245601338e-06 ,2.2892792299943356e-06  ,      0.0 ,      0.0 ,      0.0 ,3.247343001976373e-06   ,-1.4664733775931434e-06 ,      0.0 ,1.7808693847603271e-06  ,2.4132054557609583e-06 ,0.3762569859825016   ,0.03705651430587372     ,-2.8628567784283583e-05 ,-1.8882721174181906e-05 ,1.5784587277585744e-05 ,21.53041241857719      ,0.0 ,80.39691074913516     ,3.8086900036291738      ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 128.0 ,98.07692 ,-7.512821 ,           0.0 ,           0.0 ,       0.0 ,106.9796       ,-18.21078   ,-0.01073391      ,-0.0001583566    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,2.966645793691971      ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 265.47772034189796  ,1.0                ,0.0 ,-73.05878716450334  ,-139.1070728702976  ,-1.03903264085603       ,-70.34948790470179  ,          0.0 ,          0.0 ,-73.04064527422561  ,-139.1252447208791  ,-70.34948790470179  ,-282.5153468991804  , 38.9578278230609    , 94.17179186582234  , 67.47693510562269   ,-68.06464162701711    ,-134.11293377420634 ,-1.03903264085603       ,-65.35534236721557  ,          0.0 ,          0.0 ,-68.0465042562744    ,-134.13110562478784 ,-65.35534236721557  ,-267.53292333702746 , 38.9578278230609    , 89.17764724956986   , 67.47693510562269   ,-3.021923300092884e-07  ,-3.7109281433193624e-07 ,8.029646595680019e-07   ,      0.0 ,      0.0 ,      0.0 ,1.174970980187749e-06   ,-1.848256214919674e-06  ,      0.0 ,-6.73285745222459e-07   ,1.6582123604729294e-06 ,0.2951767497529172   ,0.029090481988588133    ,-1.6944411992591165e-05 ,-1.6566794951422937e-05 ,4.077944355390577e-06  ,53.71817534652536      ,0.0 ,51.549107246501656    ,2.7363686556202342      ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 129.0 ,96.15385 ,-7.692308 ,           0.0 ,           0.0 ,       0.0 ,106.5296       ,-18.34526   ,-0.0160434       ,-6.260871e-05    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,1.8806016766907723     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 271.9252924660614   ,1.0                ,0.0 ,-74.71085604244955  ,-141.9979400311396  ,-1.7707533012271448     ,-71.83536061584948  ,          0.0 ,          0.0 ,-74.66333545728116  ,-142.04550528470654 ,-71.83536061584948  ,-288.544169500651   , 39.74899823331036   , 96.18140264288415  , 68.847286528917     ,-69.71648204485224    ,-137.0035667408861  ,-1.7707533012271448     ,-66.84098661825217  ,          0.0 ,          0.0 ,-69.66896612808239   ,-137.05107911984715 ,-66.84098661825217  ,-273.56104918848166 , 39.74899823331036   , 91.18703868942772   , 68.847286528917     ,-1.3261802297180058e-06 ,-1.222419184559038e-07  ,-3.9335221942973953e-07 ,      0.0 ,      0.0 ,      0.0 ,-6.36293818037956e-08   ,-1.3847928597380847e-06 ,      0.0 ,-1.4484225683297776e-06 ,7.861557203152827e-07  ,0.04920214963449493  ,0.00022451928128199461  ,-6.507987399778762e-06  ,-4.6328148916360096e-08 ,8.372665258672833e-06  ,106.53672714167855     ,0.0 ,0.42333288921521467   ,0.022040508083829926    ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 130.0 ,94.23077 ,-7.871795 ,           0.0 ,           0.0 ,       0.0 ,105.625        ,-18.4343    ,-0.02060642      ,-0.0006761941    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,1.5037318472238588     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 283.4708935060415   ,1.0                ,0.0 ,-75.31749203378824  ,-144.78841437013165 ,-2.512466255846741      ,-73.05495672244062  ,          0.0 ,          0.0 ,-75.22341329347607  ,-144.88253668200747 ,-73.05495672244062  ,-293.16086399947613 , 40.86884793387769   , 97.72030128340076  , 70.78692527434471   ,-70.32328494066518    ,-139.79421830620564 ,-2.512466255846741      ,-68.06074482271747  ,          0.0 ,          0.0 ,-70.22920139375292   ,-139.88824267647553 ,-68.06074482271747  ,-278.178221566515   , 40.86884793387769   , 92.72609814864114   , 70.78692527434471   ,1.7634153098725395e-06  ,-7.945809304641702e-07  ,2.1528011580277176e-06  ,      0.0 ,      0.0 ,      0.0 ,2.1560853083820547e-06  ,-1.1872509289736857e-06 ,      0.0 ,9.68834379408369e-07    ,1.694902780693275e-06  ,0.28097305437879494  ,0.02323159109221939     ,-4.963548006426293e-06  ,-1.7780835283079106e-06 ,3.7624647310145195e-06 ,46.166420035684695     ,0.0 ,58.61185190642474     ,2.6065483578496123      ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 131.0 ,92.30769 ,-8.051282 ,           0.0 ,           0.0 ,       0.0 ,104.4221       ,-18.49349   ,-0.03023672      ,-0.0007027993    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,3.4636403864463303     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 285.5688331963582   ,1.0                ,0.0 ,-76.02953096089814  ,-148.38251628934805 ,-3.9123876930069605     ,-74.61758301408524  ,          0.0 ,          0.0 ,-75.81178307461239  ,-148.60025838969977 ,-74.61758301408524  ,-299.0296392191194  , 42.37642761227673   , 99.67656005772619  , 73.3981280179084    ,-71.03540716995079    ,-143.38838734850611 ,-3.9123876930069605     ,-69.62345439126304  ,          0.0 ,          0.0 ,-70.8176544517902    ,-143.6060811301093  ,-69.62345439126304  ,-284.04720567300893 , 42.37642761227673   , 94.68242628500943   , 73.3981280179084    ,1.624676648601689e-07   ,-8.923101190656269e-07  ,1.6780570387784867e-06  ,      0.0 ,      0.0 ,      0.0 ,1.987793302530243e-06   ,-2.7176355981471383e-06 ,      0.0 ,-7.298420513898722e-07  ,2.5185475913986434e-06 ,0.5043457434703511   ,0.04825669731659319     ,-2.9737097216565166e-06 ,-3.2240534734301312e-06 ,0.0                    ,4.4091244781296425e-06 ,0.0 ,104.40370039372951    ,4.994125157358753       ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 132.0 ,90.38462 ,-8.230769 ,           0.0 ,           0.0 ,       0.0 ,103.0206       ,-18.53283   ,-0.04586573      ,-2.823353e-05    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,1.6592380819169525     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 213.06463653847715  ,1.0                ,0.0 ,-76.42435128442783  ,-153.10625869013677 ,-5.070098616563095      ,-76.53385223062412  ,          0.0 ,          0.0 ,-76.07871901266643  ,-153.45184610656707 ,-76.53385223062412  ,-306.06443099502985 , 44.54696501827108   ,102.02147009393201  , 77.15760292463513   ,-71.43049662870146    ,-148.11237324734861 ,-5.070098616563095      ,-71.53999757489775  ,          0.0 ,          0.0 ,-71.08485907851181   ,-148.4580134480614  ,-71.53999757489775  ,-291.08285016795116 , 44.54696501827108   , 97.02763743542633   , 77.15760292463513   ,-1.8848900858342782e-06 ,3.365781195751606e-07   ,2.7992822746136007e-07  ,      0.0 ,      0.0 ,      0.0 ,4.09549827864945e-07    ,-1.9578615492103976e-06 ,      0.0 ,-1.548311634411501e-06  ,1.2790998429287568e-06 ,0.26002128741895425  ,0.020826705245772903    ,-2.96569873859795e-06   ,-1.2106797188389358e-06 ,2.168038392358868e-06  ,49.31033412104234      ,0.0 ,55.20540549589762     ,2.3584134452495205      ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 133.0 ,88.46154 ,-8.410256 ,           0.0 ,           0.0 ,       0.0 ,101.4945       ,-18.5597    ,-0.06136432      ,-0.002532406     ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,1.5157574403699994     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 291.587633312382    ,1.0                ,0.0 ,-76.52846746184217  ,-156.76174868309866 ,-4.988525108334547      ,-78.01684258955969  ,          0.0 ,          0.0 ,-76.20652745403075  ,-157.08366009217048 ,-78.01684258955969  ,-311.3070551034129  , 46.18228323186353   ,103.76900254292309  , 79.99005674464239   ,-71.53454355154722    ,-151.76779574496177 ,-4.988525108334547      ,-73.02291867926473  ,          0.0 ,          0.0 ,-71.2125987772792    ,-152.08975481859963 ,-73.02291867926473  ,-296.32524402953726 , 46.18228323186353   , 98.77510246491114   , 79.99005674464239   ,-1.4648233263364462e-06 ,5.376397124958328e-07   ,1.8335918510228272e-06  ,      0.0 ,      0.0 ,      0.0 ,1.0392736324866158e-06  ,-1.966457198662663e-06  ,      0.0 ,-9.271836743782483e-07  ,1.5317953521032317e-06 ,0.30201740899210494  ,0.02362445197394355     ,-2.7370826378355138e-06 ,-1.1853412192822143e-06 ,1.9577534126725693e-06 ,44.5275671517122       ,0.0 ,57.92357421570677     ,2.6141036177112618      ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 134.0 ,86.53846 ,-8.589744 ,           0.0 ,           0.0 ,       0.0 ,99.88844       ,-18.57859   ,-0.0813481       ,-0.002554213     ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,2.956614274882765      ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 291.1672792129214   ,1.0                ,0.0 ,-73.76465503727445  ,-161.31185383037553 ,-4.497541411006699      ,-79.32182249171842  ,          0.0 ,          0.0 ,-73.53368704046503  ,-161.54278825442935 ,-79.32182249171842  ,-314.3983134133839  , 49.24468021902214   ,104.79945373202273  , 85.294290052083     ,-68.77098311695437    ,-156.3181527201346  ,-4.497541411006699      ,-74.32815057139833  ,          0.0 ,          0.0 ,-68.54001511053903   ,-156.54913511899053 ,-74.32815057139833  ,-299.41730593620645 , 49.24468021902214   , 99.8057579203605    , 85.294290052083     ,-2.341764213521535e-06  ,5.051542977714657e-07   ,1.1911458502027242e-06  ,      0.0 ,      0.0 ,      0.0 ,1.045929964078198e-06   ,-2.8825397360959787e-06 ,      0.0 ,-1.8366099758760584e-06 ,2.056084795904121e-06  ,0.5735499733520192   ,0.04999003534639365     ,-1.6000607903655953e-06 ,-1.6366732911974922e-06 ,3.945482501764717e-09  ,0.08973919129206138    ,0.0 ,100.71843913820985    ,4.988875841697023       ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 135.0 ,84.61538 ,-8.769231 ,           0.0 ,           0.0 ,       0.0 ,98.22932       ,-18.59216   ,-0.0742483       ,-0.0002392254    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,3.048779255632131      ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 291.68489795506866  ,1.0                ,0.0 ,-74.92151470387779  ,-165.69246433725152 ,-3.9529761048392826     ,-81.34076806310057  ,          0.0 ,          0.0 ,-74.7389720209279   ,-165.87497093842478 ,-81.34076806310057  ,-321.9546838172795  , 50.82865902312481   ,107.31824586256359  , 88.0378205542633    ,-69.92797080371665    ,-160.69889568531835 ,-3.9529761048392826     ,-76.34722416293943  ,          0.0 ,          0.0 ,-69.74543238763403   ,-160.88144983308985 ,-76.34722416293943  ,-306.974077847041   , 50.82865902312481   ,102.32468294520706   , 88.0378205542633    ,-2.920005331731612e-06  ,5.469968574779471e-07   ,9.186025923333415e-07   ,      0.0 ,      0.0 ,      0.0 ,8.966226362479732e-07   ,-3.269630702065078e-06  ,      0.0 ,-2.3730081133637037e-06 ,2.2023304403711342e-06 ,0.5613254759166727   ,0.04840024367868337     ,-1.0667431149947125e-06 ,-9.769339167722333e-07  ,5.2221588699646816e-08 ,5.404978169767911      ,0.0 ,94.02826570419535     ,4.749173306863627       ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 136.0 ,82.69231 ,-8.948718 ,           0.0 ,           0.0 ,       0.0 ,96.53623       ,-18.60234   ,-0.0369586       ,-0.002007882     ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,2.079897579925043      ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 274.08688290116135  ,1.0                ,0.0 ,-72.23194818530672  ,-169.75929677510072 ,-1.9692399069900615     ,-82.52911314272771  ,          0.0 ,          0.0 ,-72.17924456660282  ,-169.81199807168116 ,-82.52911314272771  ,-324.52031314700673 , 53.67865867199344   ,108.1734366254332   , 92.97417690066064   ,-67.23877289217003    ,-164.76609379114825 ,-1.9692399069900615     ,-77.53593705061522  ,          0.0 ,          0.0 ,-67.1860731935412    ,-164.8187950877287  ,-77.53593705061522  ,-309.54079383461595 , 53.67865867199344   ,103.18028318026492   , 92.97417690066064   ,-2.351316253338921e-06  ,6.18630484934765e-07    ,1.9653043536012567e-06  ,      0.0 ,      0.0 ,      0.0 ,9.934404927709402e-07   ,-2.7261263126206365e-06 ,      0.0 ,-1.7326854772713458e-06 ,1.9299375231546083e-06 ,0.5742962607522275   ,0.04736998105729625     ,-1.1794183969524774e-06 ,-9.516351554472688e-07  ,1.477071353929061e-07  ,6.9244386856481235     ,0.0 ,90.1309160332883      ,4.594350303759448       ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 137.0 ,80.76923 ,-9.128205 ,           0.0 ,           0.0 ,       0.0 ,94.82163       ,-18.61037   ,0.02356779       ,-0.005782317     ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,1.1533806860637452     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 271.93888236720653  ,1.0                ,0.0 ,-73.2107596793592   ,-173.55320010647944 ,-0.49817115725312267    ,-84.27697535654468  ,          0.0 ,          0.0 ,-73.20503152764059  ,-173.55894600449693 ,-84.27697535654468  ,-331.04090615977407 , 55.065873353456595  ,110.34696865209864  , 95.37690451185924   ,-68.21778422105776    ,-168.5601890693112  ,-0.49817115725312267    ,-79.28399989824322  ,          0.0 ,          0.0 ,-68.21205606933913   ,-168.5659349673287  ,-79.28399989824322  ,-316.0620205433963  , 55.065873353456595  ,105.35401907016043   , 95.37690451185924   ,-1.4965036744515397e-06 ,3.442259712626506e-07   ,4.352973012643062e-07   ,      0.0 ,      0.0 ,      0.0 ,3.6985975517543065e-07  ,-1.5221378952992162e-06 ,      0.0 ,-1.1522777052236706e-06 ,1.0029048691564645e-06 ,0.40207475199617104  ,0.03123350561218935     ,-7.712378814011127e-07  ,-5.181010155498496e-07  ,2.1012531795844012e-07 ,45.58092583639532      ,0.0 ,49.67853101459695     ,2.7773122389067355      ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 138.0 ,78.84615 ,-9.307692 ,           0.0 ,           0.0 ,       0.0 ,93.09344       ,-18.61704   ,0.0599535        ,-0.01788947      ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,2.1054884118157577     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 330.87470022013326  ,1.0                ,0.0 ,-75.2669938215542   ,-177.01546578168282 ,2.5361026865248477      ,-86.07267703648208  ,          0.0 ,          0.0 ,-75.16979418545694  ,-177.11266861488778 ,-86.07267703648208  ,-338.35510145838464 , 56.01545858150604   ,112.78501628680203  , 97.02161651073526   ,-70.27421096900554    ,-172.02267822031737 ,2.5361026865248477      ,-81.07989418393339  ,          0.0 ,          0.0 ,-70.17701133290825   ,-172.11988105352233 ,-81.07989418393339  ,-323.3767860193829  , 56.01545858150604   ,107.79223815876281   , 97.02161651073526   ,-1.9747875958258314e-06 ,3.3857327003519025e-07  ,1.575367448335355e-07   ,      0.0 ,      0.0 ,      0.0 ,3.417399815130199e-07   ,-1.9779546759602922e-06 ,      0.0 ,-1.6362146410646589e-06 ,1.25234109379559e-06   ,0.3857014666781289   ,0.030537099914208832    ,-4.317097332420424e-07  ,-1.125407660466883e-07  ,2.2376250029350187e-07 ,48.53913803675795      ,0.0 ,45.50748373530771     ,2.6333213587970756      ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 139.0 ,76.92308 ,-9.487179 ,           0.0 ,           0.0 ,       0.0 ,91.35645       ,-18.62282   ,0.1178441        ,-0.002179539     ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,2.1463876513299285     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 294.7551008761843   ,1.0                ,0.0 ,-75.63551938908012  ,-179.8332090830682  ,5.27729957759205        ,-87.18837646487971  ,          0.0 ,          0.0 ,-75.35013297272484  ,-180.11862968238813 ,-87.18837646487971  ,-342.657124139228   , 57.39152174137163   ,114.2190347893113   , 99.40501910321339   ,-70.64331631105242    ,-174.84103062537582 ,5.27729957759205        ,-82.196173386852    ,          0.0 ,          0.0 ,-70.35792989469712   ,-175.1263958998132  ,-82.196173386852    ,-327.6805334412684  , 57.39152174137163   ,109.2268538412366    , 99.40501910321339   ,-3.0174702001260544e-06 ,5.883271004910339e-07   ,1.2866309492231576e-06  ,      0.0 ,      0.0 ,      0.0 ,7.347287081696631e-07   ,-3.1638722975396257e-06 ,      0.0 ,-2.4291432791049043e-06 ,2.0721184817449355e-06 ,0.6387843116883845   ,0.05523921165170059     ,-7.602660763951405e-07  ,-2.837084033175093e-07  ,0.0                    ,8.1320771777214e-07    ,0.0 ,92.71210852868694     ,4.992204635123611       ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 140.0 ,75.0     ,-9.666667 ,           0.0 ,           0.0 ,       0.0 ,89.61368       ,-18.62803   ,0.1279173        ,-0.0050157       ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,0.9270731657505551     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 294.5237389002269   ,1.0                ,0.0 ,-81.0457729454082   ,-182.07839943458245 ,7.054743433693247       ,-89.06032022429675  ,          0.0 ,          0.0 ,-80.53524207281863  ,-182.58889372748797 ,-89.06032022429675  ,-352.1844645856252  , 56.63163370378149   ,117.39480282405471  , 98.08886033910431   ,-76.0540680238052     ,-177.08668344901076 ,7.054743433693247       ,-84.0686128355744   ,          0.0 ,          0.0 ,-75.5435346840963    ,-177.59718073064468 ,-84.0686128355744   ,-337.2093442888318  , 56.63163370378149   ,112.40310657543769   , 98.08886033910431   ,-1.3658848619604112e-06 ,3.101943233780759e-07   ,9.896444865286598e-07   ,      0.0 ,      0.0 ,      0.0 ,4.5922262889807675e-07  ,-1.5149133499063167e-06 ,      0.0 ,-1.0556906559608452e-06 ,1.033388807870673e-06  ,0.6091606039296907   ,0.056953453068166564    ,-6.355893176706074e-07  ,-1.741018496231916e-07  ,0.0                    ,6.620868383122827e-07  ,0.0 ,90.01979387857737     ,4.991706312212751       ,        0.0 ,        0.0 , 0.0
