Displacement-Y
-8.900043e-04
-9.025700e-04
-9.147450e-04
-9.266310e-04
-9.131340e-04
-9.003402e-04
-8.869218e-04
-8.583114e-04
-8.453578e-04
-8.334110e-04
-8.225334e-04
-8.128789e-04
-7.967155e-04
-8.008683e-04
-8.128184e-04
-8.299752e-04
-9.652112e-04
-9.736344e-04
-9.869930e-04
-9.991943e-04
-1.010627e-03
-1.021044e-03
-1.031139e-03
-1.039851e-03
-1.046995e-03
-1.052317e-03
-1.055555e-03
-1.056566e-03
-1.055323e-03
-1.051916e-03
-1.046444e-03
-1.038941e-03
-1.029458e-03
-1.018101e-03
-1.004897e-03
-9.898397e-04
-9.732726e-04
-9.570183e-04
-9.395621e-04
-9.206838e-04
-9.005782e-04
-8.795295e-04
-8.579247e-04
-8.360801e-04
-8.153731e-04
-7.952105e-04
-7.756823e-04
-7.569498e-04
-7.393685e-04
-7.230662e-04
-7.083372e-04
-6.958138e-04
-6.864616e-04
-6.799293e-04
-6.771068e-04
-8.205784e-04
-7.574942e-04
-6.647455e-04
-6.541901e-04
-6.339088e-04
-5.712556e-04
-5.260343e-04
-7.728263e-04
-7.834855e-04
-7.875233e-04
-7.921545e-04
-7.978172e-04
-8.048575e-04
-8.132489e-04
-8.228305e-04
-8.333624e-04
-8.444717e-04
-8.554778e-04
-8.650860e-04
-8.723689e-04
-5.440808e-04
-5.658642e-04
-5.904916e-04
-6.180296e-04
-6.452054e-04
-6.710681e-04
-6.967727e-04
-7.230609e-04
-7.507107e-04
-7.798261e-04
-8.110944e-04
-8.411083e-04
-8.647894e-04
-8.868378e-04
-9.091256e-04
-9.307557e-04
-9.507273e-04
-9.699349e-04
-9.895483e-04
-1.005640e-03
-1.018913e-03
-1.030103e-03
-1.039553e-03
-1.047254e-03
-1.053111e-03
-1.056849e-03
-1.058246e-03
-1.057321e-03
-1.054097e-03
-1.009884e-03
-1.019440e-03
-1.031268e-03
-1.040872e-03
-1.048583e-03
-8.077136e-04
-7.958716e-04
-7.933156e-04
-7.945555e-04
-7.982177e-04
-8.046892e-04
-9.572834e-04
-9.425009e-04
-9.243152e-04
-9.041382e-04
-8.144644e-04
-7.948038e-04
-7.757185e-04
-7.571468e-04
-7.392192e-04
-7.222220e-04
-7.060366e-04
-6.902152e-04
-6.786640e-04
-6.699915e-04
-6.619430e-04
-6.480783e-04
-5.886052e-04
-6.095162e-04
-6.346347e-04
-6.639957e-04
-6.889405e-04
-7.129696e-04
-7.360715e-04
-7.575083e-04
-7.778982e-04
-7.981660e-04
-8.179370e-04
-8.351311e-04
-8.595023e-04
-8.825475e-04
-6.707673e-04
-6.620362e-04
-6.753009e-04
-6.926555e-04
-7.079866e-04
-7.235779e-04
-7.401100e-04
-7.579255e-04
-6.801563e-04
-7.762437e-04
-7.937161e-04
-8.085378e-04
-7.064099e-04
-7.014677e-04
-6.967375e-04
-8.394509e-04
-8.512396e-04
-8.546949e-04
-8.452488e-04
-8.275157e-04
-8.077570e-04
-7.981851e-04
-7.937935e-04
-7.939917e-04
-7.981965e-04
-8.047834e-04
-8.127746e-04
-8.216153e-04
-8.309954e-04
-8.408117e-04
-8.509677e-04
-8.614422e-04
-8.722943e-04
-8.832228e-04
-8.938468e-04
-9.040261e-04
-9.139366e-04
-9.236090e-04
-9.334690e-04
-9.433351e-04
-9.535109e-04
-9.641751e-04
-9.751666e-04
-9.861346e-04
-9.967539e-04
-1.006606e-03
-1.015502e-03
-1.022950e-03
-1.029212e-03
-1.034062e-03
-1.037988e-03
-1.039661e-03
-1.039201e-03
-1.036779e-03
-1.031898e-03
-1.025302e-03
-1.017219e-03
-1.007528e-03
-9.960097e-04
-9.824259e-04
-9.670891e-04
-9.502449e-04
-9.327235e-04
-9.147795e-04
-8.961445e-04
-8.773645e-04
-8.584483e-04
-8.400370e-04
-8.224655e-04
-8.058753e-04
-7.905214e-04
-7.766477e-04
-7.645303e-04
-7.542885e-04
-7.459233e-04
-7.391433e-04
-7.344944e-04
-7.298728e-04
-7.280447e-04
-7.264753e-04
-7.251934e-04
-7.247978e-04
-7.176663e-04
-7.117338e-04
-6.967887e-04
-6.969471e-04
-6.976610e-04
-6.995460e-04
-7.030740e-04
-7.093619e-04
-7.185601e-04
-7.303077e-04
-7.442763e-04
-7.601526e-04
-7.776226e-04
-7.964030e-04
-8.161145e-04
-8.363389e-04
-8.567591e-04
-8.772268e-04
-8.975431e-04
-9.174851e-04
-9.367993e-04
-9.551777e-04
-9.723784e-04
-9.882071e-04
-1.002511e-03
-1.015170e-03
-1.026050e-03
-1.035204e-03
-1.042381e-03
-1.047600e-03
-1.050706e-03
-1.051913e-03
-1.051146e-03
-1.048413e-03
-1.043828e-03
-1.037586e-03
-1.029908e-03
-1.020974e-03
-1.010986e-03
-1.000114e-03
-9.886766e-04
-9.771268e-04
-9.658469e-04
-9.551254e-04
-9.449411e-04
-9.350076e-04
-9.252664e-04
-9.154237e-04
-9.050153e-04
-8.948022e-04
-8.839812e-04
-8.725817e-04
-8.607212e-04
-8.490906e-04
-8.379300e-04
-8.274063e-04
-8.174327e-04
-8.079557e-04
-7.988808e-04
-7.903035e-04
-7.828631e-04
-7.784554e-04
-7.804420e-04
-8.017364e-04
-8.060920e-04
-8.273494e-04
-8.357455e-04
-7.180782e-04
-7.120932e-04
-7.067539e-04
-7.017105e-04
-7.023906e-04
-7.037987e-04
-7.065839e-04
-7.098910e-04
-7.155741e-04
-7.239000e-04
-7.347415e-04
-7.478787e-04
-7.629957e-04
-7.797760e-04
-7.978887e-04
-8.170072e-04
-8.367912e-04
-8.568619e-04
-8.769786e-04
-8.969685e-04
-9.166034e-04
-9.356262e-04
-9.537750e-04
-9.707902e-04
-9.864303e-04
-1.000511e-03
-1.012888e-03
-1.023539e-03
-1.032389e-03
-1.039355e-03
-1.044405e-03
-1.047345e-03
-1.048740e-03
-1.048278e-03
-1.045857e-03
-1.041594e-03
-1.035714e-03
-1.028416e-03
-1.019866e-03
-1.010245e-03
-9.997197e-04
-9.886109e-04
-9.773206e-04
-9.662299e-04
-9.555293e-04
-9.451581e-04
-9.345926e-04
-9.248247e-04
-9.149266e-04
-8.955894e-04
-8.860284e-04
-8.746919e-04
-8.619122e-04
-8.501791e-04
-8.392890e-04
-8.289657e-04
-8.191339e-04
-8.097817e-04
-8.010485e-04
-7.934220e-04
-7.879849e-04
-7.859974e-04
-7.901903e-04
-7.997282e-04
-8.833919e-04
-8.927385e-04
-9.040819e-04
-9.128424e-04
-9.296618e-04
-9.371016e-04
-9.457328e-04
-9.553001e-04
-9.656076e-04
-9.763881e-04
-9.873254e-04
-9.980033e-04
-1.008048e-03
-1.017091e-03
-1.024937e-03
-1.031453e-03
-1.036785e-03
-1.040798e-03
-1.042903e-03
-1.042604e-03
-1.033746e-03
-1.026667e-03
-1.018315e-03
-1.008463e-03
-9.967842e-04
-9.832279e-04
-9.678483e-04
-9.509923e-04
-9.332330e-04
-9.149261e-04
-8.961491e-04
-8.770517e-04
-8.579359e-04
-8.391222e-04
-8.209118e-04
-8.035677e-04
-7.873772e-04
-7.726663e-04
-7.597533e-04
-7.488780e-04
-7.402229e-04
-7.339299e-04
-7.228963e-04
-7.221823e-04
-7.204874e-04
-7.189740e-04
-7.129729e-04
-7.076373e-04
-7.096062e-04
-7.137877e-04
-7.165713e-04
-7.217657e-04
-7.293302e-04
-7.393583e-04
-7.517083e-04
-7.660696e-04
-7.821463e-04
-7.996180e-04
-8.181514e-04
-8.374286e-04
-8.570906e-04
-8.768580e-04
-8.965272e-04
-9.158719e-04
-9.346590e-04
-9.526378e-04
-9.695221e-04
-9.850234e-04
-9.989050e-04
-1.011055e-03
-1.021428e-03
-1.029950e-03
-1.036603e-03
-1.041446e-03
-1.043935e-03
-1.045708e-03
-1.045578e-03
-1.043356e-03
-1.039299e-03
-1.033694e-03
-1.026749e-03
-1.018562e-03
-1.009256e-03
-9.990159e-04
-9.881740e-04
-9.771582e-04
-9.663738e-04
-7.144017e-04
-7.166175e-04
-7.303673e-04
-7.237426e-04
-7.280752e-04
-7.348262e-04
-7.441082e-04
-7.556708e-04
-7.692893e-04
-7.846761e-04
-8.015120e-04
-8.194626e-04
-8.382162e-04
-8.574424e-04
-8.768690e-04
-8.962323e-04
-9.152950e-04
-9.338657e-04
-9.517259e-04
-9.685585e-04
-9.839829e-04
-9.977131e-04
-1.009624e-03
-1.019714e-03
-1.028005e-03
-1.034419e-03
-1.038794e-03
-1.039735e-03
-9.562093e-04
-9.469548e-04
-9.395501e-04
-9.198743e-04
-9.232737e-04
-9.167970e-04
-1.935995e-05
-5.600635e-05
-1.073172e-04
-1.724100e-04
-2.513062e-04
-3.431191e-04
-4.393823e-04
-5.326350e-04
-6.239400e-04
-8.546486e-04
-8.312345e-04
-8.136798e-04
-8.055081e-04
-8.123794e-04
-8.322583e-04
-8.636904e-04
-8.990972e-04
-3.447742e-04
-2.544356e-04
-1.725286e-04
-9.869892e-05
-3.956882e-05
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
-2.286683e-05
-6.017945e-05
-1.116005e-04
-1.761718e-04
-2.529319e-04
-3.396084e-04
-4.316682e-04
-5.252143e-04
-6.193071e-04
-6.092848e-04
-6.010112e-04
-5.980523e-04
-6.013055e-04
-6.091494e-04
-6.191129e-04
-6.308002e-04
-6.443927e-04
-6.590556e-04
-6.739182e-04
-6.874491e-04
-6.989304e-04
-7.079893e-04
-7.161128e-04
-7.262721e-04
-7.405624e-04
-7.601271e-04
-7.903126e-04
-7.261009e-04
-6.938700e-04
-7.062142e-04
-7.692822e-04
-7.752848e-04
-8.041339e-04
-8.647717e-04
-7.067408e-04
-6.840862e-04
-6.895333e-04
-7.531919e-04
-8.518576e-04
-8.331721e-04
-8.375914e-04
-8.464197e-04
-8.610270e-04
-8.735602e-04
-8.828255e-04
-8.895936e-04
-8.931798e-04
-8.913326e-04
-8.840952e-04
-8.769067e-04
-8.649957e-04
-8.527128e-04
-8.363095e-04
-8.163948e-04
-7.943538e-04
-7.695041e-04
-7.424988e-04
-7.177357e-04
-6.944213e-04
-6.714126e-04
-6.475611e-04
-6.218613e-04
-5.936116e-04
-5.619070e-04
-5.317030e-04
-5.016868e-04
-4.705964e-04
-4.397363e-04
-4.102330e-04
-3.878540e-04
-3.702636e-04
-3.571782e-04
-3.474548e-04
-3.448437e-04
-3.476873e-04
-2.677248e-04
-1.816756e-04
-1.061036e-04
-4.484449e-05
-5.342300e-05
-6.342625e-05
-7.063515e-05
-7.325613e-05
-7.527957e-05
-7.609675e-05
-7.245895e-05
-7.522043e-05
-8.012130e-05
-8.373839e-05
-8.714900e-05
-9.108147e-05
-9.110783e-05
-9.131867e-05
-9.226157e-05
-9.374182e-05
-9.501817e-05
-9.478239e-05
-9.185369e-05
-8.975085e-05
-8.890982e-05
-8.892119e-05
-8.948534e-05
-9.023173e-05
-9.102773e-05
-9.210910e-05
-9.246142e-05
-9.306177e-05
-9.709344e-05
-9.883799e-05
-9.718243e-05
-9.686486e-05
-9.713136e-05
-9.087608e-05
-8.854762e-05
-8.510748e-05
-8.702007e-05
-8.752831e-05
-9.454707e-05
-9.538926e-05
-9.251817e-05
-8.705832e-05
-8.301744e-05
-8.892717e-05
-9.764190e-05
-9.806315e-05
-9.657999e-05
-9.305202e-05
-8.350972e-05
-7.773592e-05
-7.506811e-05
-7.239328e-05
-7.081743e-05
-6.988022e-05
-6.793480e-05
-6.484837e-05
-6.048926e-05
-5.472323e-05
-4.756584e-05
-3.934701e-05
-3.071716e-05
-7.108536e-05
-1.229651e-04
-1.858569e-04
-2.576176e-04
-3.359753e-04
-4.209128e-04
-5.127277e-04
-5.044195e-04
-5.013318e-04
-5.042522e-04
-5.123281e-04
-5.237882e-04
-5.367928e-04
-5.505411e-04
-5.647455e-04
-5.786445e-04
-5.904078e-04
-5.983379e-04
-6.028174e-04
-6.057258e-04
-6.141670e-04
-6.291761e-04
-6.599100e-04
-5.651572e-04
-5.837256e-04
-5.837292e-04
-5.724212e-04
-5.770497e-04
-7.018012e-04
-6.963967e-04
-7.020471e-04
-7.235346e-04
-7.446325e-04
-7.597922e-04
-7.728814e-04
-7.804618e-04
-7.812895e-04
-7.778170e-04
-7.722927e-04
-7.613443e-04
-7.462861e-04
-7.298312e-04
-7.117234e-04
-6.901879e-04
-6.629578e-04
-6.314635e-04
-6.081150e-04
-5.878871e-04
-5.685656e-04
-5.489339e-04
-5.272217e-04
-5.003551e-04
-4.659841e-04
-4.365878e-04
-4.071168e-04
-3.787563e-04
-3.505731e-04
-3.191830e-04
-3.008291e-04
-2.869882e-04
-2.770862e-04
-2.713098e-04
-2.722573e-04
-1.958374e-04
-1.203181e-04
-1.327401e-04
-1.381233e-04
-1.421375e-04
-1.473885e-04
-1.505711e-04
-1.388412e-04
-1.446579e-04
-1.538674e-04
-1.632056e-04
-1.744959e-04
-1.846867e-04
-1.810712e-04
-1.807369e-04
-1.832989e-04
-1.869001e-04
-1.898855e-04
-1.897095e-04
-1.813050e-04
-1.763825e-04
-1.754039e-04
-1.764358e-04
-1.783311e-04
-1.805779e-04
-1.828739e-04
-1.854680e-04
-1.895141e-04
-1.920821e-04
-1.932043e-04
-1.925698e-04
-1.911092e-04
-1.915019e-04
-1.957052e-04
-1.742180e-04
-1.748447e-04
-1.775980e-04
-1.821339e-04
-1.752284e-04
-1.955302e-04
-1.985668e-04
-1.926680e-04
-1.776000e-04
-1.637822e-04
-1.826434e-04
-1.950643e-04
-1.945556e-04
-1.924457e-04
-1.863817e-04
-1.627967e-04
-1.501321e-04
-1.444548e-04
-1.414928e-04
-1.386905e-04
-1.355862e-04
-1.315793e-04
-1.261168e-04
-1.188326e-04
-1.094680e-04
-9.799532e-05
-8.474282e-05
-1.376546e-04
-1.980860e-04
-2.647919e-04
-3.374668e-04
-4.168785e-04
-4.177176e-04
-4.224992e-04
-4.310182e-04
-4.423898e-04
-4.552478e-04
-4.684208e-04
-4.812249e-04
-4.929102e-04
-5.018391e-04
-5.051595e-04
-5.028088e-04
-4.987429e-04
-5.058282e-04
-5.223285e-04
-5.666775e-04
-5.680585e-04
-5.910129e-04
-6.172947e-04
-6.397369e-04
-6.607642e-04
-6.721059e-04
-6.740419e-04
-6.750805e-04
-6.721817e-04
-6.596118e-04
-6.429232e-04
-6.280098e-04
-6.124249e-04
-5.921740e-04
-5.621341e-04
-5.204874e-04
-5.002866e-04
-4.842104e-04
-4.690204e-04
-4.539963e-04
-4.387481e-04
-4.178157e-04
-3.754915e-04
-3.470332e-04
-3.214459e-04
-2.984482e-04
-2.721492e-04
-2.322473e-04
-2.220122e-04
-2.124637e-04
-2.050058e-04
-2.023826e-04
-1.964540e-04
-2.105814e-04
-2.260478e-04
-2.424389e-04
-2.708252e-04
-2.712327e-04
-2.765085e-04
-2.831297e-04
-2.892303e-04
-2.910431e-04
-2.711521e-04
-2.625551e-04
-2.616448e-04
-2.644058e-04
-2.684718e-04
-2.725556e-04
-2.766673e-04
-2.811246e-04
-2.864659e-04
-2.961111e-04
-2.913814e-04
-2.870717e-04
-2.850569e-04
-2.847427e-04
-3.047668e-04
-2.468486e-04
-2.546605e-04
-2.645321e-04
-2.870449e-04
-2.521069e-04
-3.069314e-04
-3.124585e-04
-3.040667e-04
-2.737204e-04
-2.362298e-04
-2.726931e-04
-2.965126e-04
-2.972150e-04
-2.925836e-04
-2.875505e-04
-2.363644e-04
-2.181401e-04
-2.109970e-04
-2.079408e-04
-2.046879e-04
-1.997198e-04
-1.935593e-04
-1.860614e-04
-1.768128e-04
-1.655741e-04
-1.523645e-04
-2.110030e-04
-2.741273e-04
-3.424954e-04
-3.503803e-04
-3.599178e-04
-3.710087e-04
-3.829585e-04
-3.947515e-04
-4.055022e-04
-4.142458e-04
-4.192716e-04
-4.191470e-04
-4.113968e-04
-3.932675e-04
-3.970068e-04
-4.058568e-04
-4.170762e-04
-4.672641e-04
-2.235094e-04
-2.844968e-04
-2.954442e-04
-3.063086e-04
-3.170066e-04
-3.270312e-04
-3.354413e-04
-3.414699e-04
-3.442712e-04
-3.433613e-04
-3.312924e-04
-2.351811e-04
-2.455782e-04
-2.548272e-04
-2.629689e-04
-2.695712e-04
-2.736980e-04
-2.765385e-04
-2.795940e-04
-4.345593e-04
-3.592745e-04
-4.389703e-04
-4.090871e-04
-4.366275e-04
-4.705448e-04
-4.966931e-04
-5.226959e-04
-5.562968e-04
-5.727820e-04
-5.736647e-04
-5.742412e-04
-5.706038e-04
-5.598013e-04
-5.454601e-04
-5.323780e-04
-5.194125e-04
-5.023799e-04
-4.717262e-04
-4.050711e-04
-3.938573e-04
-3.826934e-04
-3.717569e-04
-3.618563e-04
-3.537949e-04
-3.490431e-04
-2.847951e-04
-2.620439e-04
-2.821806e-04
-3.349581e-04
-3.408121e-04
-3.580466e-04
-3.460235e-04
-3.469385e-04
-3.526002e-04
-3.597432e-04
-3.669365e-04
-3.730549e-04
-3.780310e-04
-3.834480e-04
-3.674163e-04
-4.075372e-04
-3.872660e-04
-3.777445e-04
-3.685779e-04
-4.328380e-04
-4.638568e-04
-4.878171e-04
-4.784495e-04
-4.761002e-04
-4.711770e-04
-4.627586e-04
-4.521241e-04
-4.415491e-04
-4.320738e-04
-3.573953e-04
-4.021181e-04
-4.224070e-04
-4.238423e-04
-4.173949e-04
-8.536594e-04
-8.472223e-04
-8.297015e-04
-8.093982e-04
-7.995502e-04
-7.952147e-04
-7.951374e-04
-7.991171e-04
-8.054937e-04
-8.133202e-04
-8.220272e-04
-8.313103e-04
-8.410070e-04
-8.511263e-04
-8.615067e-04
-8.722293e-04
-8.831080e-04
-8.936150e-04
-9.037445e-04
-9.135976e-04
-9.232332e-04
-9.330162e-04
-9.428588e-04
-9.529757e-04
-9.635822e-04
-9.745022e-04
-9.854164e-04
-9.959290e-04
-1.005795e-03
-1.014420e-03
-1.022311e-03
-1.028494e-03
-1.035090e-03
-1.041231e-03
-1.042403e-03
-1.040917e-03
-1.037636e-03
-1.032089e-03
-1.025209e-03
-1.017295e-03
-1.008389e-03
-9.977303e-04
-9.852916e-04
-9.706649e-04
-9.538740e-04
-9.338567e-04
-9.142354e-04
-8.961527e-04
-8.771452e-04
-8.583285e-04
-8.401834e-04
-8.232544e-04
-8.076066e-04
-7.932697e-04
-7.804765e-04
-7.692033e-04
-7.597875e-04
-7.519567e-04
-7.451102e-04
-7.412436e-04
-7.356831e-04
-7.343884e-04
-7.327124e-04
-7.311128e-04
-7.307842e-04
-9.392655e-04
-9.161806e-04
-8.944586e-04
-8.751188e-04
-8.570048e-04
-8.414321e-04
-8.297895e-04
-8.220656e-04
-8.180873e-04
-8.189497e-04
-8.241669e-04
-8.318610e-04
-8.429196e-04
-8.558310e-04
-8.717695e-04
-8.896587e-04
-9.068821e-04
-9.226753e-04
-9.335171e-04
-9.373084e-04
-9.406023e-04
-9.440209e-04
-9.479979e-04
-9.526029e-04
-9.576407e-04
-9.629653e-04
-9.683566e-04
-9.735743e-04
-9.783730e-04
-9.823667e-04
-9.855615e-04
-9.848699e-04
-9.762592e-04
-9.595148e-04
-9.357547e-04
-9.174212e-04
-8.992141e-04
-8.814931e-04
-8.648288e-04
-8.505311e-04
-8.398789e-04
-8.387279e-04
-8.376027e-04
-8.398709e-04
-8.444573e-04
-8.511764e-04
-8.595382e-04
-8.683649e-04
-8.763647e-04
-8.883146e-04
-9.033193e-04
-9.191812e-04
-9.352160e-04
-9.412439e-04
-9.441267e-04
-9.468275e-04
-9.491461e-04
-9.524146e-04
-9.566728e-04
-9.613982e-04
-9.662467e-04
-9.710219e-04
-9.753765e-04
-9.790878e-04
-9.815942e-04
-9.805852e-04
-9.704375e-04
-9.539300e-04
-9.361517e-04
-9.192706e-04
-9.027997e-04
-8.862642e-04
-8.699535e-04
-8.541481e-04
-8.555484e-04
-8.595177e-04
-8.643409e-04
-8.702789e-04
-8.768126e-04
-8.834017e-04
-8.992304e-04
-9.155614e-04
-9.333000e-04
-9.446551e-04
-9.480104e-04
-9.505744e-04
-9.548216e-04
-9.593143e-04
-9.639730e-04
-9.685858e-04
-9.728887e-04
-9.767893e-04
-9.694124e-04
-9.526116e-04
-8.731867e-04
-8.778489e-04
-8.836434e-04
-8.889738e-04
-8.942005e-04
-9.120551e-04
-9.301623e-04
-9.469452e-04
-9.522437e-04
-9.567020e-04
-9.608127e-04
-9.651884e-04
-9.682795e-04
-9.530198e-04
-9.372956e-04
-9.217400e-04
-9.066425e-04
-8.902588e-04
-8.956748e-04
-9.030009e-04
-9.080119e-04
-9.271877e-04
-9.472160e-04
-9.465760e-04
-9.520025e-04
-9.383988e-04
-9.248164e-04
-9.124784e-04
-9.234659e-04
-9.384180e-04
-9.282121e-04
-8.905701e-04
-9.436752e-04
-8.729461e-04
-8.175437e-04
-8.141055e-04
-8.268474e-04
-8.521331e-04
-8.356341e-04
-8.259661e-04
-9.204126e-04
-9.066637e-04
-9.378626e-04
-9.620817e-04
-9.383597e-04
-9.395113e-04
-9.584188e-04
-9.622608e-04
-9.848350e-04
-9.869487e-04
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
